path,size_bytes,git_blob,owner,purpose
frontend/src/entities/cv/model/layout.js,5714,aa11ffa4d8e31f64b3f0ffa564d114cab660ef39,frontend/entities,frontend-source
frontend/src/entities/cv/model/renderer-contracts.js,5903,ded7936b644c844c2b047696dce37bf2bbeac143,frontend/entities,frontend-source
frontend/src/entities/cv/model/rich-text.js,4325,39df85160961a2e8ee165ab064bc06cc2c0757a5,frontend/entities,frontend-source
frontend/src/entities/cv/model/section-registry.js,9049,00ece491fa55977cc4e3464c13d86701366c2a78,frontend/entities,frontend-source
frontend/src/entities/cv/ui/CvDocumentPreview.css,3815,ed89dbd34c0d5d6cca697ac0dff0e8b58ad3a20b,frontend/entities,frontend-source
frontend/src/entities/cv/ui/CvDocumentPreview.jsx,13744,e6c9762104107cf5a3d209d0b71dbfa06e16a58d,frontend/entities,frontend-source
frontend/src/entities/cv/ui/CvDocumentPreview.test.jsx,6494,486bebba0cf3cc64bd0595d254bccdc77ae63d4b,frontend/entities,frontend-source
frontend/src/entities/employer-dashboard/api/employer-dashboard.api.js,159,7960064514475a40d43a82681d99401f28767d44,frontend/entities,frontend-source
frontend/src/entities/employer-dashboard/api/employer-dashboard.api.test.js,618,c5ba6e249b2fc50ba9edadf7650eb46531adab66,frontend/entities,frontend-source
frontend/src/entities/employer-dashboard/index.js,68,f60050aadfc3b6eba304a97b40b3acb1ffb3bb07,frontend/entities,frontend-source
frontend/src/entities/employer-notification/api/employer-notification.api.js,1129,8c915479435b102df5b2624eeb434bde70357bdf,frontend/entities,frontend-source
frontend/src/entities/employer-notification/api/employer-notification.api.test.js,2015,621382c2985e04031cea2c037cbef05a9c45cd56,frontend/entities,frontend-source
frontend/src/entities/employer-notification/api/employer-notification.keys.js,477,9b22e74e7bcfe577c03b990e5f8215b5728e43d2,frontend/entities,frontend-source
frontend/src/entities/employer-notification/index.js,458,957dbc02e2e5738ac1934c6d66a5ef54106280fa,frontend/entities,frontend-source
frontend/src/entities/employer-notification/model/presentation.js,681,bd9fac964fd072e45bc94109f3c701ac008463a8,frontend/entities,frontend-source
frontend/src/entities/employer-profile/api/domain-claim.api.test.js,1884,d20bd77a571b2be33f4f40c35d06ee6caf57e21c,frontend/entities,frontend-source
frontend/src/entities/employer-profile/api/employer-profile.api.js,9422,d2c1f7f7af01744a949a15813ed269cb1de5a074,frontend/entities,frontend-source
frontend/src/entities/employer-profile/api/employer-profile.api.test.js,10692,d4ef7c148b235d531e2f6bd8a0f96dc3a3da6b3f,frontend/entities,frontend-source
frontend/src/entities/employer-profile/api/employer-profile.keys.js,923,3975310683ac002013cb1bdfa02ce78ba3a5e5fa,frontend/entities,frontend-source
frontend/src/entities/employer-profile/api/employer-profile.keys.test.js,1500,bea37a55bbd0a4583c62a4138f970ea1a68cec03,frontend/entities,frontend-source
frontend/src/entities/employer-profile/index.js,396,695351ff9a85696fd2f3dca9c3e91d9a16170eed,frontend/entities,frontend-source
frontend/src/entities/employer-profile/model/badge-eligibility.js,1592,c76d0cb4be6c51a62386bb172f82199fee308c48,frontend/entities,frontend-source
frontend/src/entities/employer-profile/model/badge-eligibility.test.js,1348,d7f2e76d12e77de0fb6e75800f382d8f170afbd8,frontend/entities,frontend-source
frontend/src/entities/employer-profile/model/company-labels.js,1515,378d9eb6699f3f4ad61b076ddc8d3baa9a0e718e,frontend/entities,frontend-source
frontend/src/entities/employer-profile/model/domain-claim-presentation.js,1737,5a9f40efdfe1eba5a882b7bda1c82487f720e323,frontend/entities,frontend-source
frontend/src/entities/employer-profile/model/domain-claim-presentation.test.js,605,aa271d09a3ec5344436b8dcf6b4c5d25c124c813,frontend/entities,frontend-source
frontend/src/entities/employer-profile/model/employer-readiness.js,7223,01ec3af2c828c8f5af89b655e5543eec30361296,frontend/entities,frontend-source
frontend/src/entities/employer-profile/model/employer-readiness.test.js,7575,7a966cfbece52c1c343f82eb7b188d8652aeba04,frontend/entities,frontend-source
frontend/src/entities/employer-profile/model/use-employer-readiness.js,1083,a0f8d097309ea813e0a91bc85c291ce4196c1e2f,frontend/entities,frontend-source
frontend/src/entities/employer-profile/ui/EmployerReadinessGateState.jsx,2335,6e6fddf643579e1a860a8735f6b3b0753672056f,frontend/entities,frontend-source
frontend/src/entities/job-report/api/job-report.api.js,744,31ab67076de4a0e68b53924b0938ffd22528242f,frontend/entities,frontend-source
frontend/src/entities/job-report/api/job-report.api.test.js,2013,bbbd451175c30766634a5b4c8881586c67eca9a4,frontend/entities,frontend-source
frontend/src/entities/job-report/api/job-report.keys.js,171,0649caa4daf4ce087f0f25177b1e3f7fb22d1786,frontend/entities,frontend-source
frontend/src/entities/job-report/index.js,337,087a7f420c21418c47dcdb9af6e193cd33ceef3a,frontend/entities,frontend-source
frontend/src/entities/job-report/model/presentation.js,867,7b76e412991614996c5556e2dc7095974859d293,frontend/entities,frontend-source
frontend/src/entities/job/api/job.api.js,5873,28291af4270326cdc91eca1584a31c5dd7b14b99,frontend/entities,frontend-source
frontend/src/entities/job/api/job.api.test.js,9159,866cb221ed8194331e99fd39bf9900ab78471c33,frontend/entities,frontend-source
frontend/src/entities/job/api/job.keys.js,2052,2dc56aead906ece8e8d2a643f2a49f359aebb956,frontend/entities,frontend-source
frontend/src/entities/job/api/job.keys.test.js,1985,7a00a19bf12b5aeba9217e5dc2087a7027c04847,frontend/entities,frontend-source
frontend/src/entities/job/index.js,807,6da9427fb856ea939c31afcf4447ad4db1020371,frontend/entities,frontend-source
frontend/src/entities/job/lib/job-category-tree.js,2742,973cfb85708909cac1c488b87fd2ea052a01f315,frontend/entities,frontend-source
frontend/src/entities/job/lib/job-category-tree.test.js,2043,5a02d743d81d7933113eeb145fb932cf6db271a6,frontend/entities,frontend-source
frontend/src/entities/job/lib/job-options.js,4900,6ef51c8aebeae5feb43035050110863dd6241485,frontend/entities,frontend-source
frontend/src/entities/job/lib/job-options.test.js,1042,f659d30f27aa8b54a0d8bb0e9ae54e39fe229fce,frontend/entities,frontend-source
frontend/src/entities/job/lib/job-paths.js,327,8c745f945e715a32b403b37e9b2b56e803780a05,frontend/entities,frontend-source
frontend/src/entities/job/lib/job-paths.test.js,830,ca34084d140ad989d7e87397a5b51f510a68768b,frontend/entities,frontend-source
frontend/src/entities/job/lib/job-posted-at.js,683,eee9c8d88337fa21825e6488d9a639cbb858fabc,frontend/entities,frontend-source
frontend/src/entities/job/lib/job-presentation.js,1542,741e68e046d4cd03e668f4593b897a0e75ab7710,frontend/entities,frontend-source
frontend/src/entities/job/lib/job-presentation.test.js,1358,d43561ac7ec486bb77c1a7d8519b5df2e2764984,frontend/entities,frontend-source
frontend/src/entities/job/lib/job-preview-presentation.js,2766,075e3c678bdce09bf1c953532e7a063fa054c871,frontend/entities,frontend-source
frontend/src/entities/job/lib/job-preview-presentation.test.js,1673,79d2dc1339620654442578b178fea34044c3382e,frontend/entities,frontend-source
frontend/src/entities/job/model/JobListRankingSync.jsx,478,3a7b54f070a5c588d6a2894ee9171f24906ebdc0,frontend/entities,frontend-source
frontend/src/entities/job/model/JobListRankingSync.test.jsx,2377,2314086b6e7410b6801d16369ae51f40fc2acab1,frontend/entities,frontend-source
frontend/src/entities/job/model/job-list-ranking-sync.js,1045,4b7520f584cbdde732b471b959c9d366136d845d,frontend/entities,frontend-source
frontend/src/entities/job/model/job-list-ranking-sync.test.js,1797,b05aa59e711705bce66d0e84901c9806b6b65db6,frontend/entities,frontend-source
frontend/src/entities/job/ui/JobCategoryTreePicker.jsx,11589,94771f611553e40c7eefd5ad129c87402b71d3e0,frontend/entities,frontend-source
frontend/src/entities/job/ui/JobCategoryTreePicker.test.jsx,3288,68f8fc4ce22b4482e9899bf10f5e47d20f9a777a,frontend/entities,frontend-source
frontend/src/entities/job/ui/JobPresentationLabels.jsx,2158,dd474a5dabfbe6e679f840b79843a1b3a32047f6,frontend/entities,frontend-source
frontend/src/entities/job/ui/JobPresentationLabels.test.jsx,1726,abc2c493b82480ed45968a46c69e8b43b500bf0e,frontend/entities,frontend-source
frontend/src/entities/job/ui/JobPreviewPanel.jsx,8215,5d2db888debc7aa1d764177bbcfff897dc95d616,frontend/entities,frontend-source
frontend/src/entities/job/ui/JobRichContent.jsx,1137,c4b7137ae5b0f57ca9ee009f368f6390ff363e6c,frontend/entities,frontend-source
frontend/src/entities/job/ui/JobRichContent.test.jsx,675,5cb55fe2b83bc1e0606ceb20bdf400a083f3a9f0,frontend/entities,frontend-source
frontend/src/entities/job/ui/SavedJobTooltipContent.jsx,684,172c7e52db663d1280d5304b71850b2485fcb7e5,frontend/entities,frontend-source
frontend/src/entities/job/ui/VerifiedEmployerBadge.jsx,2475,ca8f4865ada044955b65c475f4a530a921a00552,frontend/entities,frontend-source
frontend/src/entities/job/ui/VerifiedEmployerBadge.test.jsx,2502,e4ac0f38f4ba8d5e22a0c38a7bc8902f10b0adfb,frontend/entities,frontend-source
frontend/src/entities/knowledgebase/api/knowledgebase-admin.api.js,3596,23c8e43b423235b44b7ca6607c73db6959ecccbc,frontend/entities,frontend-source
frontend/src/entities/knowledgebase/api/knowledgebase-admin.api.test.js,2881,59af25d27b52902ad4725c49edc6b9957d92610f,frontend/entities,frontend-source
frontend/src/entities/knowledgebase/api/knowledgebase-public.api.js,966,a3627df06317d4a635edcb3e190b77591659514e,frontend/entities,frontend-source
frontend/src/entities/knowledgebase/index.js,261,b3ec4ec12df0968ae33716d802b28b8ca5b7b2b1,frontend/entities,frontend-source
frontend/src/entities/knowledgebase/lib/knowledgebase-options.js,1510,57688fa84e58b6f97c626fef8b563483858b601d,frontend/entities,frontend-source
frontend/src/entities/knowledgebase/lib/knowledgebase-paths.js,359,e676182b02fa707dc6150ff35c5f48b5d96fe1cd,frontend/entities,frontend-source
frontend/src/entities/knowledgebase/ui/KnowledgeArticleContent.jsx,1177,0254723814968e8834645153049d38cf00d91641,frontend/entities,frontend-source
frontend/src/entities/knowledgebase/ui/KnowledgeArticleContent.test.jsx,1210,9d020a0388a77479fadca74a39534fc334c5a7d5,frontend/entities,frontend-source
frontend/src/entities/knowledgebase/ui/knowledge-article-content.css,2058,e2d5a2ec1f6e2ac57f5635efba8af1a43cbffa7f,frontend/entities,frontend-source
frontend/src/entities/locale/api/locale.api.js,397,56b45d852b61591a1b6155b7420855f45896852c,frontend/entities,frontend-source
frontend/src/entities/locale/index.js,130,703b7f864af5e8de92d1a89f6a91dfd56177e309,frontend/entities,frontend-source
frontend/src/entities/locale/model/use-locales.js,1301,60c6df8ada4ba3dbc5eb3cdef13e05fb1d82ae8c,frontend/entities,frontend-source
frontend/src/entities/location/api/location.api.js,1109,dbd637ae7c6c10ce20853d8229ef3b0d0ebcdbfb,frontend/entities,frontend-source
frontend/src/entities/location/index.js,99,13ebe4e3e32f404bf936a9a244a874477ef9becb,frontend/entities,frontend-source
frontend/src/entities/location/ui/LocationFilter.jsx,12533,5b5865e98481ef70e013f2b9977d979fb157a40b,frontend/entities,frontend-source
frontend/src/entities/service-package/api/service-package.api.js,6117,b8855dae3d788d134155f9382e2fed109307887b,frontend/entities,frontend-source
frontend/src/entities/service-package/api/service-package.api.test.js,3121,d1ca070a518d457ec30df6ad764aaa2471a76c5b,frontend/entities,frontend-source
frontend/src/entities/service-package/index.js,1045,6c541a219a3fa8fe70f576133b8eb2c640d4b4ba,frontend/entities,frontend-source
frontend/src/entities/service-package/lib/format-price.js,546,89874d9d09a831052ca613ae968bd180b475f356,frontend/entities,frontend-source
frontend/src/entities/service-package/lib/pick-localized.js,367,f53cb11887f48deebd0770adb5ba350ead7bb4f5,frontend/entities,frontend-source
frontend/src/entities/service-package/lib/service-package.test.js,851,da5971535b38e403e6f75a4b2d99955facffe88d,frontend/entities,frontend-source
frontend/src/entities/session/api/session.api.js,1268,ec6f5dbd3a04794b2c545481411788db2a93b79f,frontend/entities,frontend-source
frontend/src/entities/session/api/session.api.test.js,2433,d77863610d107ae94c6fa0007043ca65ab4a6403,frontend/entities,frontend-source
frontend/src/entities/session/index.js,118,42a2be823b2ec29aeeedc70bbcf57f3388830124,frontend/entities,frontend-source
frontend/src/entities/session/model/SessionProvider.jsx,6823,2eee63330f17b0f0d1a41d06a5d9726ec42f8060,frontend/entities,frontend-source
frontend/src/entities/session/model/SessionProvider.test.jsx,9484,fcf7ee307728604921502e57bef4ac3cae60ec0d,frontend/entities,frontend-source
frontend/src/entities/session/model/session-context.js,113,c25281e2e055cce4ea98bc56e10f1d93d81904ee,frontend/entities,frontend-source
frontend/src/entities/session/model/use-session.js,260,8c8d519d61de9fb3bfad72cda2c6d807a860f9f8,frontend/entities,frontend-source
frontend/src/entities/site-settings/api/site-settings.api.js,850,9648ea9186bd6a164702fd8e3b61fc769153e02a,frontend/entities,frontend-source
frontend/src/entities/site-settings/index.js,353,ad84df9fb76ab0011d0844f8a9cbe21917a31540,frontend/entities,frontend-source
frontend/src/entities/site-settings/model/SiteSettingsProvider.jsx,3653,55b87ac992458898f0011842a3f8d7855951aecf,frontend/entities,frontend-source
frontend/src/entities/site-settings/model/site-settings-context.js,1755,51e7a168c9669fe75de257ed361caefe80e59175,frontend/entities,frontend-source
frontend/src/entities/site-settings/model/use-site-settings.js,690,cd1d68bc8e6fbb4ca7aaadef7f517f83d3489295,frontend/entities,frontend-source
frontend/src/entities/site-settings/ui/BrandLogo.jsx,1691,994ee7206b5b359cbf22dfb66e82b712b5238007,frontend/entities,frontend-source
frontend/src/features/accept-admin-invitation/index.js,78,89bc214d3230e148bc6101d1c57744ecb380ae01,frontend/features,frontend-source
frontend/src/features/accept-admin-invitation/ui/AcceptAdminInvitation.jsx,5443,6d0aa6011ec8d378381c557b6aa8273ae6bed97b,frontend/features,frontend-source
frontend/src/features/accept-admin-invitation/ui/AcceptAdminInvitation.test.jsx,3476,bdac4ed20b57cec88c1669c913b5d95b57fbcb65,frontend/features,frontend-source
frontend/src/features/apply-for-job/index.js,170,ab0aa13f0071363d46eaf7e29d0467c7aef9ac07,frontend/features,frontend-source
frontend/src/features/apply-for-job/model/use-apply-form.js,7962,65ffbc5c9edf963f7934aedb3d47e048ad4e100a,frontend/features,frontend-source
frontend/src/features/apply-for-job/model/use-job-application-status.js,2376,b457d5596ddd97fcf9354c4737a1fe6962c1ae55,frontend/features,frontend-source
frontend/src/features/apply-for-job/model/use-job-application-status.test.js,1251,cae9237a27ee88fb133ca25dbe3a85a00d65c99f,frontend/features,frontend-source
frontend/src/features/apply-for-job/ui/ApplyForJobModal.jsx,10246,482188033b29e15ed2d5b83eb67f18f65cfb5160,frontend/features,frontend-source
frontend/src/features/apply-for-job/ui/ApplyForJobModal.test.jsx,7924,7ff21ac60e8cc455973f699e0f292741efdab161,frontend/features,frontend-source
frontend/src/features/apply-for-job/ui/CvChoice.jsx,2920,eaf91792a3253d71083840027ec869b40369e2a2,frontend/features,frontend-source
frontend/src/features/apply-for-job/ui/UploadChoice.jsx,5944,2a1de9b693e1368b91a87eec4f1323a0f3e69a0e,frontend/features,frontend-source
frontend/src/features/auth/api/auth.api.js,5032,da3e6678043fc09f7255e05428aa0eaca499d8d4,frontend/features,frontend-source
frontend/src/features/auth/api/auth.api.test.js,7816,baf4f5ff3277359ace52a89f59c9720d2161935f,frontend/features,frontend-source
frontend/src/features/auth/index.js,990,ade9598d362d44c7d06f8f8b1692337748b6e167,frontend/features,frontend-source
frontend/src/features/auth/model/LoginPromptProvider.jsx,2085,e9a00a34e695c918657a5fa68a04d3ab8de49da4,frontend/features,frontend-source
frontend/src/features/auth/model/login-prompt-context.js,326,decc10df2c3a115c23862b52e963959e155174dc,frontend/features,frontend-source
frontend/src/features/auth/model/password-login-destination.js,1355,715dd1f19081ea59fd035147a7d422390df7e5b1,frontend/features,frontend-source
frontend/src/features/auth/model/password-login-destination.test.js,3580,6e445f559cc0c9365960d03922f2bfbc8a7251cb,frontend/features,frontend-source
frontend/src/features/auth/model/return-url.js,977,31f725451860f36cbfbefc5efb1a1aa4edd46556,frontend/features,frontend-source
frontend/src/features/auth/model/return-url.test.js,1104,457d02c4b8d6ad5f42f247d23bb47fa9e243c86a,frontend/features,frontend-source
frontend/src/features/auth/model/use-login-prompt.js,392,8877b6fc4a7274b82431242027b3e7ad99db451d,frontend/features,frontend-source
frontend/src/features/auth/ui/AuthFormStyles.jsx,3825,c915ebe206a2f1cc65286a66ba33f9e855eb083e,frontend/features,frontend-source
frontend/src/features/auth/ui/AuthLogo.jsx,471,ace8d6708c6496fc683a6c09ad5dcc0d1dda75bf,frontend/features,frontend-source
frontend/src/features/auth/ui/AuthMascot.jsx,2331,6da915b3d3d1c16ffe01d9467bbb6ca36420e116,frontend/features,frontend-source
frontend/src/features/auth/ui/AuthMascot.test.jsx,2209,14713e4ebd91d69840d3781446f962eb6c66f0fe,frontend/features,frontend-source
frontend/src/features/auth/ui/CandidateLoginContent.jsx,2632,67d7665effc7418b6557a90762a2bc87ab4a3212,frontend/features,frontend-source
frontend/src/features/auth/ui/CandidateLoginContent.test.jsx,1058,0806ce583aacc8e222963f9b4deccc9daba0e2ff,frontend/features,frontend-source
frontend/src/features/auth/ui/EmailVerificationBanner.jsx,1109,60002cb66b23375f38366517559a58b3d45e20a5,frontend/features,frontend-source
frontend/src/features/auth/ui/EmailVerificationBanner.test.jsx,1366,6d825ccfae832f04a38b8afe48c8e6a814548d39,frontend/features,frontend-source
frontend/src/features/auth/ui/LoginForm.jsx,13040,cc2be82282887897c14415269d23507826b9dba2,frontend/features,frontend-source
frontend/src/features/auth/ui/LoginForm.test.jsx,4603,51bc8551d53ad5a1f809c033382ad43f2f533258,frontend/features,frontend-source
frontend/src/features/auth/ui/LoginModalContent.jsx,573,2b43ca667d2b89bc34cd06b445694fb360bff356,frontend/features,frontend-source
frontend/src/features/auth/ui/LoginSubmitButton.jsx,1773,37644f6352e8ed809b2ebd445bd70aa1462804f9,frontend/features,frontend-source
frontend/src/features/auth/ui/PasswordRequirements.jsx,3455,b7f65fe519c407f28d1a722d3c440e753bef2f02,frontend/features,frontend-source
frontend/src/features/auth/ui/PasswordResetForm.jsx,7489,b4b0d9c43eb12b369aa22a6976a9275c9f24b66e,frontend/features,frontend-source
frontend/src/features/auth/ui/PasswordResetForm.test.jsx,1644,118611470046ce11f33f3326a9fa6a8300122dd1,frontend/features,frontend-source
frontend/src/features/auth/ui/SocialLoginButtons.jsx,4948,78d2a863a2e1d7d3b176b71911aff6f7a8d2d585,frontend/features,frontend-source
frontend/src/features/auth/ui/SocialLoginButtons.test.jsx,1144,7983355d6f78521d392f1ce732e82d712d4692dd,frontend/features,frontend-source
frontend/src/features/auth/ui/auth-mascot.css,2757,51779a96570fada7a700edd12e0c87c9ab45e896,frontend/features,frontend-source
frontend/src/features/auth/ui/password-validation.js,1678,c7e645a98e92fef3444362128db736d7f4b35fd4,frontend/features,frontend-source
frontend/src/features/auth/ui/password-validation.test.js,1724,45364c4ffca311b63f64313ac47167553f810d0e,frontend/features,frontend-source
frontend/src/features/capture-employer-recruitment-need/index.js,74,3dc8ef37d3d7907ac4214929c139b811411755c8,frontend/features,frontend-source
frontend/src/features/capture-employer-recruitment-need/ui/RecruitmentNeedForm.jsx,9054,6ff48d49e9f5d13477f2e7fa96f933bbe6cc29c7,frontend/features,frontend-source
frontend/src/features/change-password/api/change-password.api.js,646,e29c1b5b975e7aabacb703396cf150daabbc7740,frontend/features,frontend-source
frontend/src/features/change-password/api/change-password.api.test.js,1268,4907668026bc5b2be8d5d7107ffce56a9e00445b,frontend/features,frontend-source
frontend/src/features/change-password/index.js,72,544e6de8ac1de23ac2a6f3a30f6c34bac9991d42,frontend/features,frontend-source
frontend/src/features/change-password/ui/ChangePasswordForm.jsx,13067,86dc21b13ef72c469ce717e1424bc4f98243093e,frontend/features,frontend-source
frontend/src/features/change-password/ui/ChangePasswordForm.test.jsx,10439,71f34da4a1386217a6a2a14c31b2ff68c7cbb270,frontend/features,frontend-source
frontend/src/features/compare-jobs/index.js,521,fa8a908c42300c7e98f03118c88ebbc7d5320f37,frontend/features,frontend-source
frontend/src/features/compare-jobs/lib/comparison-presentation.js,8266,e88a0df7f1b921a36ec4cbf1b97324aef43589b3,frontend/features,frontend-source
frontend/src/features/compare-jobs/lib/comparison-presentation.test.js,1253,7b9b4255291d6a4f16e5474fbc1ace52e7836e4a,frontend/features,frontend-source
frontend/src/features/compare-jobs/model/JobComparisonProvider.jsx,3264,d2389a29272ce2ae7f7f2aef268becdb006cc834,frontend/features,frontend-source
frontend/src/features/compare-jobs/model/JobComparisonProvider.test.jsx,2372,26ca75733f301fa11faa645c78649e5bd062e243,frontend/features,frontend-source
frontend/src/features/compare-jobs/model/comparison-context.js,437,d669dc903706c5b26a85141e22f5678aa8d62591,frontend/features,frontend-source
frontend/src/features/compare-jobs/model/comparison-state.js,2011,3f525740de1de06491c07ff5659138922692598e,frontend/features,frontend-source
frontend/src/features/compare-jobs/model/comparison-state.test.js,1597,22f62925b3ff341fb1205614bf57e746380605ee,frontend/features,frontend-source
frontend/src/features/compare-jobs/model/comparison-storage.js,1144,ff0dc0e4241ed778315983dd26fb110494d1fa25,frontend/features,frontend-source
frontend/src/features/compare-jobs/model/comparison-storage.test.js,1540,2b2e095754b7c0d61614631a972a21a29e6b0bc7,frontend/features,frontend-source
frontend/src/features/compare-jobs/model/comparison-url.js,1392,31d5f6db5d443315460bb4c2f6cf6fb355a87b8c,frontend/features,frontend-source
frontend/src/features/compare-jobs/model/comparison-url.test.js,1123,43a91d5af1ffcce8b2e19ba04b07fa62d9af175b,frontend/features,frontend-source
frontend/src/features/compare-jobs/model/use-job-comparison.js,181,5fceb033ebabcac27bf3058a222e43274c9efd56,frontend/features,frontend-source
frontend/src/features/compare-jobs/ui/JobCompareButton.jsx,2524,94ddd654c16637047ea7f60550bcd6272a3eb80e,frontend/features,frontend-source
frontend/src/features/compare-jobs/ui/JobComparisonDock.jsx,8659,d20d7e20a92ac765a5d263b895fa68b98f530459,frontend/features,frontend-source
frontend/src/features/compare-jobs/ui/JobComparisonWorkspace.jsx,16325,a356756a681ac20d99c9380c9ff42100b49bad2b,frontend/features,frontend-source
frontend/src/features/complete-employer-registration/index.js,166,ce07b17118404f7d459e34879f29975f89b890ee,frontend/features,frontend-source
frontend/src/features/complete-employer-registration/ui/EmployerConsentFields.jsx,2150,47c2ff827bc1edb4eadf962619d72d4a5a452b39,frontend/features,frontend-source
frontend/src/features/complete-employer-registration/ui/EmployerRegistrationFields.jsx,2408,fc1843b55ca056bc38e15589c68994ba6a1a816b,frontend/features,frontend-source
frontend/src/features/configure-email-notifications/index.js,94,df64f8149ca9c0f66d412f09da6677d46829ae69,frontend/features,frontend-source
frontend/src/features/configure-email-notifications/model/notification-setting-groups.js,1942,58be95da9cfbd4ca3dac52ebfbeded5077111752,frontend/features,frontend-source
frontend/src/features/configure-email-notifications/ui/EmailNotificationSettingsForm.jsx,5608,f6bfb39ef66b22cd6156da3ccdd65479c9761832,frontend/features,frontend-source
frontend/src/features/configure-email-notifications/ui/EmailNotificationSettingsForm.test.jsx,5671,d737608aa97b78174e610d994a18248ae8a97ee0,frontend/features,frontend-source
frontend/src/features/configure-employer-notifications/index.js,98,2aeefa53b9b61c1bc89073740518d8f1e33485eb,frontend/features,frontend-source
frontend/src/features/configure-employer-notifications/ui/EmployerNotificationPreferences.jsx,2881,dce3e43b8a0208010f2bd60e8f3ea60f089b926b,frontend/features,frontend-source
frontend/src/features/configure-employer-notifications/ui/EmployerNotificationPreferences.test.jsx,1943,44b463c6ea90885d8655e79eccde9383967e1248,frontend/features,frontend-source
frontend/src/features/configure-job-preferences/index.js,691,438503992463b0000440bf9413cf03ccc5a992e5,frontend/features,frontend-source
frontend/src/features/configure-job-preferences/model/job-preferences-fields.js,2244,a985f817043d381d73b7c7eb5739309c0863fc22,frontend/features,frontend-source
frontend/src/features/configure-job-preferences/model/save-job-preferences.js,2568,c812a3591fede70d8f8c86818d3754487db77a38,frontend/features,frontend-source
frontend/src/features/configure-job-preferences/model/save-job-preferences.test.js,1396,e09c2a82e10be885ce3fcea78bfa5b0f770d79f3,frontend/features,frontend-source
frontend/src/features/configure-job-preferences/model/specialization-limit.js,2804,3bc74e23098b81d6b1db3b648d2da27606b5ded0,frontend/features,frontend-source
frontend/src/features/configure-job-preferences/model/specialization-limit.test.js,2110,2e029deb25b7c55e3fd847567f0396edc2b460c6,frontend/features,frontend-source
frontend/src/features/configure-job-preferences/model/use-job-preference-catalog.js,1810,4cf70b8c3bc392fd2d2b349781726e584ca5e1f3,frontend/features,frontend-source
frontend/src/features/configure-job-preferences/ui/DesiredPositionTagsInput.jsx,5954,779dbc5b436aef13bfea45cf370df6ade0e33d2c,frontend/features,frontend-source
frontend/src/features/configure-job-preferences/ui/DesiredPositionTagsInput.test.jsx,2509,a08307fbbffb7be8f65208f5796faff2f910c3fb,frontend/features,frontend-source
frontend/src/features/configure-job-preferences/ui/JobPreferencesForm.jsx,13237,dd4dbf7bfa48778832d55e4536f156718bca1129,frontend/features,frontend-source
frontend/src/features/configure-job-preferences/ui/JobPreferencesForm.test.jsx,4284,5798e7b4fd37e399f4a4ec7472a4c120ac387a2c,frontend/features,frontend-source
frontend/src/features/configure-job-preferences/ui/JobSpecializationPicker.jsx,9346,006c7c961cd24d0d3f92af8ffe9dfbc37f04a9f7,frontend/features,frontend-source
frontend/src/features/cookie-consent/index.js,230,b799084be7a04119cbdce5d66d142e3cd47b74c8,frontend/features,frontend-source
frontend/src/features/cookie-consent/ui/CookieConsentBanner.jsx,1728,abd38acd6e7a9f904fb3d177f46eb92d0464c5f9,frontend/features,frontend-source
frontend/src/features/cookie-consent/ui/CookieConsentBanner.test.jsx,1205,709b82b459abd5c020437610293d8763744b22d6,frontend/features,frontend-source
frontend/src/features/cookie-consent/ui/CookiePreferencesModal.jsx,4342,ea6d565508f8ad49b23961e8b949f521f9e25777,frontend/features,frontend-source
frontend/src/features/cookie-consent/ui/CookieSettingsButton.jsx,446,3c08ddb6fe4edb8cce0f8483acfef2bb6222375b,frontend/features,frontend-source
frontend/src/features/create-cv-from-template/api/create-cv.api.js,164,a9189d1337aa68a08de670ae6e1d42f89d4e990d,frontend/features,frontend-source
frontend/src/features/create-cv-from-template/api/create-cv.api.test.js,828,3a79160e904d6e091826b23d889cbafc742d5877,frontend/features,frontend-source
frontend/src/features/create-cv-from-template/api/create-cv.errors.js,3405,7df2ef6a19da6a97bac21be9f556fef2718300b2,frontend/features,frontend-source
frontend/src/features/create-cv-from-template/api/create-cv.errors.test.js,2490,e1daf417de235d68387904780ae582460877f88c,frontend/features,frontend-source
frontend/src/features/create-cv-from-template/index.js,189,0af1158c0b6d47a21637a0d55db93fac580f284b,frontend/features,frontend-source
frontend/src/features/create-cv-from-template/model/preview-selection.js,1313,3abdf84ce9d764bf8abc8c41eac846364b03b8b5,frontend/features,frontend-source
frontend/src/features/create-cv-from-template/model/use-cv-source.js,9812,44af6ff6b37c6cb3458f6dbd5ed33b637b484754,frontend/features,frontend-source
frontend/src/features/create-cv-from-template/ui/CvSourcePanel.jsx,9900,614896c1d3a3c902ad7c11be16b1e3a5ebfefe74,frontend/features,frontend-source
frontend/src/features/create-cv-from-template/ui/CvSourcePanel.test.jsx,2200,d56e5c2515aa71e12d37eeaff6f4ed738f57fa0e,frontend/features,frontend-source
frontend/src/features/create-cv-from-template/ui/UseTemplateModal.jsx,3191,3a302c3e04de43501d4fd7e996a8d14581a48a9e,frontend/features,frontend-source
frontend/src/features/edit-admin-account-profile/index.js,84,4a611af56c4f92f7368f2f7a121fb4dc83c3dc55,frontend/features,frontend-source
frontend/src/features/edit-admin-account-profile/ui/AdminAccountProfileModal.jsx,3778,5c70a4c6868b4d67aafb3d158c13d7f9b193687e,frontend/features,frontend-source
